"ID","Binomial","GID_0","NAME_0","GID_1","NAME_1",
2352,"Oryctolagus cuniculus","POL","Poland","POL.6_1","Małopolskie",
2679,"Ondatra zibethicus","POL","Poland","POL.6_1","Małopolskie",
1458,"Funambulus pennantii","ARE","United Arab Emirates","ARE.3_1","Dubai",
707,"Oryctolagus cuniculus","ITA","Italy","ITA.7_1","Friuli-Venezia Giulia",
713,"Oryctolagus cuniculus","ITA","Italy","ITA.7_1","Friuli-Venezia Giulia",
848,"Ovis orientalis","ITA","Italy","ITA.7_1","Friuli-Venezia Giulia",
1039,"Capra ibex","ITA","Italy","ITA.7_1","Friuli-Venezia Giulia",
1188,"Dama dama","ITA","Italy","ITA.7_1","Friuli-Venezia Giulia",
1206,"Dama dama","ITA","Italy","ITA.7_1","Friuli-Venezia Giulia",
1742,"Neovison vison","ITA","Italy","ITA.7_1","Friuli-Venezia Giulia",
2176,"Sylvilagus floridanus","ITA","Italy","ITA.7_1","Friuli-Venezia Giulia",
2321,"Nyctereutes procyonoides","ITA","Italy","ITA.7_1","Friuli-Venezia Giulia",
2521,"Myocastor coypus","ITA","Italy","ITA.7_1","Friuli-Venezia Giulia",
2661,"Ondatra zibethicus","ITA","Italy","ITA.7_1","Friuli-Venezia Giulia",
2679,"Ondatra zibethicus","ITA","Italy","ITA.7_1","Friuli-Venezia Giulia",
2441,"Herpestes auropunctatus","VIR","Virgin Islands"," U.S.","VIR.1_1","Saint Croix"
2497,"Odocoileus virginianus","VIR","Virgin Islands"," U.S.","VIR.1_1","Saint Croix"
237,"Geocapromys ingrahami","BHS","Bahamas","BHS.12_1","Exuma",
238,"Geocapromys ingrahami","BHS","Bahamas","BHS.12_1","Exuma",
79,"Elephas maximus","IDN","Indonesia","IDN.15_1","Kalimantan Timur",
152,"Rusa timorensis","IDN","Indonesia","IDN.15_1","Kalimantan Timur",
2351,"Rattus tanezumi","IDN","Indonesia","IDN.15_1","Kalimantan Timur",
241,"Herpestes auropunctatus","DOM","Dominican Republic","DOM.20_1","Peravia",
1559,"Lepus timidus","FRO","Faroe Islands","FRO.2_1","Norderøerne",
848,"Ovis orientalis","SVN","Slovenia","SVN.7_1","Osrednjeslovenska",
2321,"Nyctereutes procyonoides","SVN","Slovenia","SVN.7_1","Osrednjeslovenska",
2341,"Dama dama","SVN","Slovenia","SVN.7_1","Osrednjeslovenska",
2522,"Myocastor coypus","SVN","Slovenia","SVN.7_1","Osrednjeslovenska",
2679,"Ondatra zibethicus","SVN","Slovenia","SVN.7_1","Osrednjeslovenska",
1089,"Cervus nippon","USA","United States","USA.18_1","Kentucky",
1262,"Dama dama","USA","United States","USA.18_1","Kentucky",
1696,"Myocastor coypus","USA","United States","USA.18_1","Kentucky",
1700,"Myocastor coypus","USA","United States","USA.18_1","Kentucky",
2643,"Vulpes vulpes","USA","United States","USA.18_1","Kentucky",
1103,"Cervus nippon","RUS","Russia","RUS.39_1","Lipetsk",
2321,"Nyctereutes procyonoides","RUS","Russia","RUS.39_1","Lipetsk",
2346,"Neovison vison","RUS","Russia","RUS.39_1","Lipetsk",
2679,"Ondatra zibethicus","RUS","Russia","RUS.39_1","Lipetsk",
2321,"Nyctereutes procyonoides","EST","Estonia","EST.4_1","Järva",
2346,"Neovison vison","EST","Estonia","EST.4_1","Järva",
2679,"Ondatra zibethicus","EST","Estonia","EST.4_1","Järva",
2725,"Suncus murinus","OMN","Oman","OMN.1_1","Ad Dakhliyah",
1049,"Capreolus pygargus","RUS","Russia","RUS.20_1","Kabardin-Balkar",
1984,"Procyon lotor","RUS","Russia","RUS.20_1","Kabardin-Balkar",
2321,"Nyctereutes procyonoides","RUS","Russia","RUS.20_1","Kabardin-Balkar",
2584,"Sciurus vulgaris","RUS","Russia","RUS.20_1","Kabardin-Balkar",
2679,"Ondatra zibethicus","RUS","Russia","RUS.20_1","Kabardin-Balkar",
52,"Bubalus bubalis","LKA","Sri Lanka","LKA.7_1","Gampaha",
2314,"Sciurus stramineus","PER","Peru","PER.15_1","Lima Province",
2440,"Herpestes auropunctatus","SUR","Suriname","SUR.3_1","Coronie",
2035,"Rattus exulans","NFK","Norfolk Island","NFK","Norfolk Island",
1028,"Callosciurus erythraeus","HKG","Hong Kong","HKG.12_1","Tai Po",
2481,"Macaca fascicularis","HKG","Hong Kong","HKG.12_1","Tai Po",
2483,"Macaca mulatta","HKG","Hong Kong","HKG.12_1","Tai Po",
1493,"Lepus arcticus","CAN","Canada","CAN.7_1","Nova Scotia",
2580,"Sciurus carolinensis","CAN","Canada","CAN.7_1","Nova Scotia",
1716,"Myocastor coypus","KEN","Kenya","KEN.36_1","Nyeri",
71,"Desmana moschata","KAZ","Kazakhstan","KAZ.9_1","Qaraghandy",
1607,"Martes zibellina","KAZ","Kazakhstan","KAZ.9_1","Qaraghandy",
2346,"Neovison vison","KAZ","Kazakhstan","KAZ.9_1","Qaraghandy",
2677,"Ondatra zibethicus","KAZ","Kazakhstan","KAZ.9_1","Qaraghandy",
73,"Desmana moschata","RUS","Russia","RUS.8_1","Bryansk",
1103,"Cervus nippon","RUS","Russia","RUS.8_1","Bryansk",
2321,"Nyctereutes procyonoides","RUS","Russia","RUS.8_1","Bryansk",
2346,"Neovison vison","RUS","Russia","RUS.8_1","Bryansk",
2679,"Ondatra zibethicus","RUS","Russia","RUS.8_1","Bryansk",
1100,"Cervus nippon","UKR","Ukraine","UKR.15_1","Luhans'k",
2321,"Nyctereutes procyonoides","UKR","Ukraine","UKR.15_1","Luhans'k",
2346,"Neovison vison","UKR","Ukraine","UKR.15_1","Luhans'k",
2679,"Ondatra zibethicus","UKR","Ukraine","UKR.15_1","Luhans'k",
2321,"Nyctereutes procyonoides","BGR","Bulgaria","BGR.6_1","Haskovo",
2534,"Myocastor coypus","BGR","Bulgaria","BGR.6_1","Haskovo",
801,"Oryctolagus cuniculus","NOR","Norway","NOR.7_1","Hordaland",
2346,"Neovison vison","NOR","Norway","NOR.7_1","Hordaland",
2679,"Ondatra zibethicus","NOR","Norway","NOR.7_1","Hordaland",
2014,"Rattus argentiventer","PHL","Philippines","PHL.70_1","South Cotabato",
2225,"Viverra tangalunga","PHL","Philippines","PHL.70_1","South Cotabato",
2334,"Rattus tanezumi","PHL","Philippines","PHL.70_1","South Cotabato",
2350,"Rattus exulans","PHL","Philippines","PHL.70_1","South Cotabato",
2712,"Suncus murinus","PHL","Philippines","PHL.70_1","South Cotabato",
2321,"Nyctereutes procyonoides","SRB","Serbia","SRB.4_1","Jablanički",
2679,"Ondatra zibethicus","SRB","Serbia","SRB.4_1","Jablanički",
2321,"Nyctereutes procyonoides","HRV","Croatia","HRV.21_1","Zagrebačka",
2522,"Myocastor coypus","HRV","Croatia","HRV.21_1","Zagrebačka",
2679,"Ondatra zibethicus","HRV","Croatia","HRV.21_1","Zagrebačka",
38,"Bos javanicus","IDN","Indonesia","IDN.20_1","Nusa Tenggara Barat",
203,"Sus celebensis","IDN","Indonesia","IDN.20_1","Nusa Tenggara Barat",
209,"Trachypithecus auratus","IDN","Indonesia","IDN.20_1","Nusa Tenggara Barat",
1568,"Macaca fascicularis","IDN","Indonesia","IDN.20_1","Nusa Tenggara Barat",
2016,"Rattus argentiventer","IDN","Indonesia","IDN.20_1","Nusa Tenggara Barat",
2021,"Rattus argentiventer","IDN","Indonesia","IDN.20_1","Nusa Tenggara Barat",
2029,"Rattus argentiventer","IDN","Indonesia","IDN.20_1","Nusa Tenggara Barat",
2063,"Rattus tanezumi","IDN","Indonesia","IDN.20_1","Nusa Tenggara Barat",
2075,"Rattus tanezumi","IDN","Indonesia","IDN.20_1","Nusa Tenggara Barat",
2235,"Viverricula indica","IDN","Indonesia","IDN.20_1","Nusa Tenggara Barat",
2236,"Viverricula indica","IDN","Indonesia","IDN.20_1","Nusa Tenggara Barat",
2350,"Rattus exulans","IDN","Indonesia","IDN.20_1","Nusa Tenggara Barat",
2501,"Muntiacus muntjak","IDN","Indonesia","IDN.20_1","Nusa Tenggara Barat",
2548,"Rusa timorensis","IDN","Indonesia","IDN.20_1","Nusa Tenggara Barat",
2549,"Rusa timorensis","IDN","Indonesia","IDN.20_1","Nusa Tenggara Barat",
1508,"Lepus europaeus","URY","Uruguay","URY.12_1","Río Negro",
2375,"Axis axis","URY","Uruguay","URY.12_1","Río Negro",
60,"Bubalus bubalis","BRA","Brazil","BRA.22_1","Rondônia",
1508,"Lepus europaeus","BOL","Bolivia","BOL.2_1","Cochabamba",
241,"Herpestes auropunctatus","DOM","Dominican Republic","DOM.8_1","Espaillat",
241,"Herpestes auropunctatus","HTI","Haiti","HTI.6_1","Nord-Ouest",
239,"Herpestes auropunctatus","TTO","Trinidad and Tobago","TTO.8_1","Port of Spain",
1372,"Didelphis marsupialis","TTO","Trinidad and Tobago","TTO.8_1","Port of Spain",
2103,"Sapajus apella","TTO","Trinidad and Tobago","TTO.8_1","Port of Spain",
2145,"Suncus murinus","KEN","Kenya","KEN.14_1","Kilifi",
2315,"Beatragus hunteri","KEN","Kenya","KEN.14_1","Kilifi",
2321,"Nyctereutes procyonoides","RUS","Russia","RUS.55_1","Perm'",
2346,"Neovison vison","RUS","Russia","RUS.55_1","Perm'",
2496,"Marmota bobak","RUS","Russia","RUS.55_1","Perm'",
2679,"Ondatra zibethicus","RUS","Russia","RUS.55_1","Perm'",
51,"Bubalus bubalis","GUM","Guam","GUM.4_1","Barrigada",
129,"Rusa marianna","GUM","Guam","GUM.4_1","Barrigada",
2031,"Rattus exulans","GUM","Guam","GUM.4_1","Barrigada",
2094,"Rattus tanezumi","GUM","Guam","GUM.4_1","Barrigada",
2147,"Suncus murinus","GUM","Guam","GUM.4_1","Barrigada",
918,"Apodemus sylvaticus","DZA","Algeria","DZA.14_1","Chlef",
1663,"Mustela nivalis","DZA","Algeria","DZA.14_1","Chlef",
2321,"Nyctereutes procyonoides","MKD","Macedonia","MKD.31_1","Karpoš",
2533,"Myocastor coypus","MKD","Macedonia","MKD.31_1","Karpoš",
247,"Herpestes auropunctatus","PRI","Puerto Rico","PRI.72_1","Utuado",
1853,"Odocoileus virginianus","PRI","Puerto Rico","PRI.72_1","Utuado",
970,"Apodemus sylvaticus","GGY","Guernsey","GGY.15_1","Vale",
1169,"Crocidura russula","GGY","Guernsey","GGY.15_1","Vale",
2419,"Erinaceus europaeus","GGY","Guernsey","GGY.15_1","Vale",
274,"Herpestes auropunctatus","MNE","Montenegro","MNE.8_1","Herceg Novi",
1102,"Cervus nippon","RUS","Russia","RUS.33_1","Kostroma",
2321,"Nyctereutes procyonoides","RUS","Russia","RUS.33_1","Kostroma",
2346,"Neovison vison","RUS","Russia","RUS.33_1","Kostroma",
2679,"Ondatra zibethicus","RUS","Russia","RUS.33_1","Kostroma",
273,"Herpestes auropunctatus","JPN","Japan","JPN.18_1","Kagoshima",
1632,"Mustela itatsi","JPN","Japan","JPN.18_1","Kagoshima",
1633,"Mustela itatsi","JPN","Japan","JPN.18_1","Kagoshima",
1642,"Mustela itatsi","JPN","Japan","JPN.18_1","Kagoshima",
1643,"Mustela itatsi","JPN","Japan","JPN.18_1","Kagoshima",
1644,"Mustela itatsi","JPN","Japan","JPN.18_1","Kagoshima",
1647,"Mustela itatsi","JPN","Japan","JPN.18_1","Kagoshima",
1650,"Mustela itatsi","JPN","Japan","JPN.18_1","Kagoshima",
1651,"Mustela itatsi","JPN","Japan","JPN.18_1","Kagoshima",
1652,"Mustela itatsi","JPN","Japan","JPN.18_1","Kagoshima",
1808,"Nyctereutes procyonoides","JPN","Japan","JPN.18_1","Kagoshima",
1884,"Paguma larvata","JPN","Japan","JPN.18_1","Kagoshima",
1956,"Procyon lotor","JPN","Japan","JPN.18_1","Kagoshima",
2451,"Herpestes auropunctatus","JPN","Japan","JPN.18_1","Kagoshima",
2520,"Mustela sibirica","JPN","Japan","JPN.18_1","Kagoshima",
2706,"Suncus murinus","JPN","Japan","JPN.18_1","Kagoshima",
1984,"Procyon lotor","GEO","Georgia","GEO.3_1","Guria",
2321,"Nyctereutes procyonoides","GEO","Georgia","GEO.3_1","Guria",
2584,"Sciurus vulgaris","GEO","Georgia","GEO.3_1","Guria",
848,"Ovis orientalis","CZE","Czech Republic","CZE.14_1","Zlínský",
1839,"Odocoileus virginianus","CZE","Czech Republic","CZE.14_1","Zlínský",
1987,"Procyon lotor","CZE","Czech Republic","CZE.14_1","Zlínský",
2321,"Nyctereutes procyonoides","CZE","Czech Republic","CZE.14_1","Zlínský",
2341,"Dama dama","CZE","Czech Republic","CZE.14_1","Zlínský",
2346,"Neovison vison","CZE","Czech Republic","CZE.14_1","Zlínský",
2352,"Oryctolagus cuniculus","CZE","Czech Republic","CZE.14_1","Zlínský",
2522,"Myocastor coypus","CZE","Czech Republic","CZE.14_1","Zlínský",
2679,"Ondatra zibethicus","CZE","Czech Republic","CZE.14_1","Zlínský",
49,"Bubalus bubalis","PNG","Papua New Guinea","PNG.7_1","Enga",
2350,"Rattus exulans","PNG","Papua New Guinea","PNG.7_1","Enga",
2321,"Nyctereutes procyonoides","MKD","Macedonia","MKD.2_1","Aracinovo",
2533,"Myocastor coypus","MKD","Macedonia","MKD.2_1","Aracinovo",
247,"Herpestes auropunctatus","PRI","Puerto Rico","PRI.50_1","Mayagüez",
272,"Herpestes auropunctatus","PRI","Puerto Rico","PRI.50_1","Mayagüez",
1853,"Odocoileus virginianus","PRI","Puerto Rico","PRI.50_1","Mayagüez",
2349,"Rattus exulans","NRU","Nauru","NRU.11_1","Meneng",
2020,"Rattus argentiventer","PHL","Philippines","PHL.57_1","Occidental Mindoro",
2072,"Rattus tanezumi","PHL","Philippines","PHL.57_1","Occidental Mindoro",
2232,"Viverra tangalunga","PHL","Philippines","PHL.57_1","Occidental Mindoro",
2350,"Rattus exulans","PHL","Philippines","PHL.57_1","Occidental Mindoro",
1020,"Callosciurus erythraeus","JPN","Japan","JPN.1_1","Aichi",
1727,"Myocastor coypus","JPN","Japan","JPN.1_1","Aichi",
1885,"Paguma larvata","JPN","Japan","JPN.1_1","Aichi",
1955,"Procyon lotor","JPN","Japan","JPN.1_1","Aichi",
2518,"Mustela sibirica","JPN","Japan","JPN.1_1","Aichi",
918,"Apodemus sylvaticus","DZA","Algeria","DZA.36_1","Saïda",
1663,"Mustela nivalis","DZA","Algeria","DZA.36_1","Saïda",
848,"Ovis orientalis","HUN","Hungary","HUN.9_1","Hajdú-Bihar",
1251,"Dama dama","HUN","Hungary","HUN.9_1","Hajdú-Bihar",
2321,"Nyctereutes procyonoides","HUN","Hungary","HUN.9_1","Hajdú-Bihar",
2352,"Oryctolagus cuniculus","HUN","Hungary","HUN.9_1","Hajdú-Bihar",
2679,"Ondatra zibethicus","HUN","Hungary","HUN.9_1","Hajdú-Bihar",
1158,"Connochaetes taurinus","MOZ","Mozambique","MOZ.4_1","Manica",
8,"Ammotragus lervia","USA","United States","USA.5_1","California",
34,"Bison bison","USA","United States","USA.5_1","California",
189,"Rusa unicolor","USA","United States","USA.5_1","California",
900,"Didelphis virginiana","USA","United States","USA.5_1","California",
901,"Didelphis virginiana","USA","United States","USA.5_1","California",
994,"Axis axis","USA","United States","USA.5_1","California",
1079,"Cervus elaphus","USA","United States","USA.5_1","California",
1254,"Dama dama","USA","United States","USA.5_1","California",
1255,"Dama dama","USA","United States","USA.5_1","California",
1256,"Dama dama","USA","United States","USA.5_1","California",
1257,"Dama dama","USA","United States","USA.5_1","California",
1258,"Dama dama","USA","United States","USA.5_1","California",
1259,"Dama dama","USA","United States","USA.5_1","California",
1612,"Microtus californicus","USA","United States","USA.5_1","California",
1613,"Microtus californicus","USA","United States","USA.5_1","California",
1694,"Myocastor coypus","USA","United States","USA.5_1","California",
1695,"Myocastor coypus","USA","United States","USA.5_1","California",
1697,"Myocastor coypus","USA","United States","USA.5_1","California",
1827,"Odocoileus hemionus","USA","United States","USA.5_1","California",
2105,"Sciurus aberti","USA","United States","USA.5_1","California",
2111,"Sciurus carolinensis","USA","United States","USA.5_1","California",
2117,"Sciurus niger","USA","United States","USA.5_1","California",
2305,"Vulpes vulpes","USA","United States","USA.5_1","California",
2013,"Rattus argentiventer","PHL","Philippines","PHL.35_1","Ilocos Sur",
2044,"Rattus nitidus","PHL","Philippines","PHL.35_1","Ilocos Sur",
2059,"Rattus tanezumi","PHL","Philippines","PHL.35_1","Ilocos Sur",
2227,"Viverra tangalunga","PHL","Philippines","PHL.35_1","Ilocos Sur",
2350,"Rattus exulans","PHL","Philippines","PHL.35_1","Ilocos Sur",
2709,"Suncus murinus","PHL","Philippines","PHL.35_1","Ilocos Sur",
1156,"Chlorocebus sabaeus","KNA","Saint Kitts and Nevis","KNA.2_1","Saint Anne Sandy Point",
1347,"Dasyprocta leporina","KNA","Saint Kitts and Nevis","KNA.2_1","Saint Anne Sandy Point",
2446,"Herpestes auropunctatus","KNA","Saint Kitts and Nevis","KNA.2_1","Saint Anne Sandy Point",
2498,"Odocoileus virginianus","KNA","Saint Kitts and Nevis","KNA.2_1","Saint Anne Sandy Point",
218,"Capra aegagrus","GRC","Greece","GRC.1_1","Aegean",
286,"Oryctolagus cuniculus","GRC","Greece","GRC.1_1","Aegean",
287,"Oryctolagus cuniculus","GRC","Greece","GRC.1_1","Aegean",
290,"Oryctolagus cuniculus","GRC","Greece","GRC.1_1","Aegean",
904,"Erinaceus roumanicus","GRC","Greece","GRC.1_1","Aegean",
905,"Erinaceus roumanicus","GRC","Greece","GRC.1_1","Aegean",
906,"Erinaceus roumanicus","GRC","Greece","GRC.1_1","Aegean",
1238,"Dama dama","GRC","Greece","GRC.1_1","Aegean",
1505,"Lepus europaeus","GRC","Greece","GRC.1_1","Aegean",
1506,"Lepus europaeus","GRC","Greece","GRC.1_1","Aegean",
1666,"Mustela nivalis","GRC","Greece","GRC.1_1","Aegean",
2294,"Vulpes vulpes","GRC","Greece","GRC.1_1","Aegean",
2296,"Vulpes vulpes","GRC","Greece","GRC.1_1","Aegean",
2297,"Vulpes vulpes","GRC","Greece","GRC.1_1","Aegean",
2300,"Vulpes vulpes","GRC","Greece","GRC.1_1","Aegean",
2308,"Martes foina","GRC","Greece","GRC.1_1","Aegean",
2309,"Martes foina","GRC","Greece","GRC.1_1","Aegean",
2310,"Martes foina","GRC","Greece","GRC.1_1","Aegean",
2311,"Martes foina","GRC","Greece","GRC.1_1","Aegean",
2606,"Oryctolagus cuniculus","GRC","Greece","GRC.1_1","Aegean",
703,"Oryctolagus cuniculus","ROU","Romania","ROU.35_1","Sibiu",
1251,"Dama dama","ROU","Romania","ROU.35_1","Sibiu",
1252,"Dama dama","ROU","Romania","ROU.35_1","Sibiu",
2321,"Nyctereutes procyonoides","ROU","Romania","ROU.35_1","Sibiu",
2679,"Ondatra zibethicus","ROU","Romania","ROU.35_1","Sibiu",
1567,"Macaca fascicularis","MUS","Mauritius","MUS.4_1","Grand Port",
2448,"Herpestes auropunctatus","MUS","Mauritius","MUS.4_1","Grand Port",
2476,"Lepus nigricollis","MUS","Mauritius","MUS.4_1","Grand Port",
2568,"Rusa timorensis","MUS","Mauritius","MUS.4_1","Grand Port",
2598,"Tenrec ecaudatus","MUS","Mauritius","MUS.4_1","Grand Port",
2721,"Suncus murinus","MUS","Mauritius","MUS.4_1","Grand Port",
1508,"Lepus europaeus","URY","Uruguay","URY.5_1","Durazno",
2375,"Axis axis","URY","Uruguay","URY.5_1","Durazno",
1687,"Myocastor coypus","TUR","Turkey","TUR.38_1","Iğdır",
1984,"Procyon lotor","TUR","Turkey","TUR.38_1","Iğdır",
2321,"Nyctereutes procyonoides","TUR","Turkey","TUR.38_1","Iğdır",
2321,"Nyctereutes procyonoides","SRB","Serbia","SRB.21_1","Šumadijski",
2679,"Ondatra zibethicus","SRB","Serbia","SRB.21_1","Šumadijski",
1154,"Chlorocebus sabaeus","BRB","Barbados","BRB.6_1","Saint Joseph",
2438,"Herpestes auropunctatus","BRB","Barbados","BRB.6_1","Saint Joseph",
2472,"Lepus europaeus","BRB","Barbados","BRB.6_1","Saint Joseph",
1251,"Dama dama","ROU","Romania","ROU.13_1","Caraș-Severin",
2321,"Nyctereutes procyonoides","ROU","Romania","ROU.13_1","Caraș-Severin",
2532,"Myocastor coypus","ROU","Romania","ROU.13_1","Caraș-Severin",
2679,"Ondatra zibethicus","ROU","Romania","ROU.13_1","Caraș-Severin",
247,"Herpestes auropunctatus","PRI","Puerto Rico","PRI.37_1","Isabela",
1853,"Odocoileus virginianus","PRI","Puerto Rico","PRI.37_1","Isabela",
2013,"Rattus argentiventer","PHL","Philippines","PHL.13_1","Benguet",
2044,"Rattus nitidus","PHL","Philippines","PHL.13_1","Benguet",
2059,"Rattus tanezumi","PHL","Philippines","PHL.13_1","Benguet",
2227,"Viverra tangalunga","PHL","Philippines","PHL.13_1","Benguet",
2350,"Rattus exulans","PHL","Philippines","PHL.13_1","Benguet",
2709,"Suncus murinus","PHL","Philippines","PHL.13_1","Benguet",
354,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
360,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
367,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
368,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
385,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
388,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
392,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
396,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
419,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
423,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
435,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
453,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
464,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
484,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
485,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
530,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
534,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
540,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
549,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
563,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
570,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
571,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
692,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
841,"Oryctolagus cuniculus","SWE","Sweden","SWE.21_1","Västra Götaland",
849,"Ovis orientalis","SWE","Sweden","SWE.21_1","Västra Götaland",
1542,"Lepus europaeus","SWE","Sweden","SWE.21_1","Västra Götaland",
1609,"Micromys minutus","SWE","Sweden","SWE.21_1","Västra Götaland",
2321,"Nyctereutes procyonoides","SWE","Sweden","SWE.21_1","Västra Götaland",
2331,"Dama dama","SWE","Sweden","SWE.21_1","Västra Götaland",
2346,"Neovison vison","SWE","Sweden","SWE.21_1","Västra Götaland",
29,"Axis porcinus","LKA","Sri Lanka","LKA.10_1","Kalutara",
52,"Bubalus bubalis","LKA","Sri Lanka","LKA.10_1","Kalutara",
40,"Bos javanicus","TLS","Timor-Leste","TLS.10_1","Liquiçá",
198,"Sus celebensis","TLS","Timor-Leste","TLS.10_1","Liquiçá",
1571,"Macaca fascicularis","TLS","Timor-Leste","TLS.10_1","Liquiçá",
1890,"Paradoxurus hermaphroditus","TLS","Timor-Leste","TLS.10_1","Liquiçá",
1915,"Phalanger orientalis","TLS","Timor-Leste","TLS.10_1","Liquiçá",
2015,"Rattus argentiventer","TLS","Timor-Leste","TLS.10_1","Liquiçá",
2060,"Rattus tanezumi","TLS","Timor-Leste","TLS.10_1","Liquiçá",
2350,"Rattus exulans","TLS","Timor-Leste","TLS.10_1","Liquiçá",
2551,"Rusa timorensis","TLS","Timor-Leste","TLS.10_1","Liquiçá",
848,"Ovis orientalis","ESP","Spain","ESP.9_1","Comunidad Foral de Navarra",
1736,"Neovison vison","ESP","Spain","ESP.9_1","Comunidad Foral de Navarra",
1738,"Neovison vison","ESP","Spain","ESP.9_1","Comunidad Foral de Navarra",
2341,"Dama dama","ESP","Spain","ESP.9_1","Comunidad Foral de Navarra",
2490,"Marmota marmota","ESP","Spain","ESP.9_1","Comunidad Foral de Navarra",
2522,"Myocastor coypus","ESP","Spain","ESP.9_1","Comunidad Foral de Navarra",
2526,"Myocastor coypus","ESP","Spain","ESP.9_1","Comunidad Foral de Navarra",
2679,"Ondatra zibethicus","ESP","Spain","ESP.9_1","Comunidad Foral de Navarra",
2685,"Genetta genetta","ESP","Spain","ESP.9_1","Comunidad Foral de Navarra",
123,"Petrogale penicillata","USA","United States","USA.12_1","Hawaii",
846,"Ovis orientalis","USA","United States","USA.12_1","Hawaii",
847,"Ovis orientalis","USA","United States","USA.12_1","Hawaii",
988,"Axis axis","USA","United States","USA.12_1","Hawaii",
989,"Axis axis","USA","United States","USA.12_1","Hawaii",
992,"Axis axis","USA","United States","USA.12_1","Hawaii",
993,"Axis axis","USA","United States","USA.12_1","Hawaii",
1826,"Odocoileus hemionus","USA","United States","USA.12_1","Hawaii",
2030,"Rattus exulans","USA","United States","USA.12_1","Hawaii",
2322,"Rattus exulans","USA","United States","USA.12_1","Hawaii",
2453,"Herpestes auropunctatus","USA","United States","USA.12_1","Hawaii",
2454,"Herpestes auropunctatus","USA","United States","USA.12_1","Hawaii",
2455,"Herpestes auropunctatus","USA","United States","USA.12_1","Hawaii",
2456,"Herpestes auropunctatus","USA","United States","USA.12_1","Hawaii",
2457,"Herpestes auropunctatus","USA","United States","USA.12_1","Hawaii",
1203,"Dama dama","SMR","San Marino","SMR.2_1","Borgo Maggiore",
1477,"Hystrix cristata","SMR","San Marino","SMR.2_1","Borgo Maggiore",
2521,"Myocastor coypus","SMR","San Marino","SMR.2_1","Borgo Maggiore",
242,"Herpestes auropunctatus","CUB","Cuba","CUB.5_1","Granma",
1842,"Odocoileus virginianus","CUB","Cuba","CUB.5_1","Granma",
247,"Herpestes auropunctatus","PRI","Puerto Rico","PRI.15_1","Canóvanas",
1853,"Odocoileus virginianus","PRI","Puerto Rico","PRI.15_1","Canóvanas",
73,"Desmana moschata","BLR","Belarus","BLR.1_1","Brest",
1986,"Procyon lotor","BLR","Belarus","BLR.1_1","Brest",
2321,"Nyctereutes procyonoides","BLR","Belarus","BLR.1_1","Brest",
2346,"Neovison vison","BLR","Belarus","BLR.1_1","Brest",
2352,"Oryctolagus cuniculus","BLR","Belarus","BLR.1_1","Brest",
2523,"Myocastor coypus","BLR","Belarus","BLR.1_1","Brest",
2679,"Ondatra zibethicus","BLR","Belarus","BLR.1_1","Brest",
239,"Herpestes auropunctatus","TTO","Trinidad and Tobago","TTO.2_1","Chaguanas",
1372,"Didelphis marsupialis","TTO","Trinidad and Tobago","TTO.2_1","Chaguanas",
1984,"Procyon lotor","ARM","Armenia","ARM.1_1","Aragatsotn",
2321,"Nyctereutes procyonoides","ARM","Armenia","ARM.1_1","Aragatsotn",
2321,"Nyctereutes procyonoides","MKD","Macedonia","MKD.44_1","Lozovo",
1663,"Mustela nivalis","LBY","Libya","LBY.8_1","Al Marqab",
2726,"Suncus murinus","EGY","Egypt","EGY.7_1","Al Isma`iliyah",
1354,"Dasyprocta leporina","LCA","Saint Lucia","LCA.8_1","Micoud",
